case_id,damage_type,element_id,severity_pct,member_type,zone,n_elements_total,detection_ok,n_false_positives
C_1349,Corrosion,75,85,Brace,sub3,120,True,2
C_1350,Corrosion,75,90,Brace,sub3,120,False,7
C_1351,Corrosion,76,5,Brace,sub3,120,True,1
C_1352,Corrosion,76,10,Brace,sub3,120,True,1
C_1353,Corrosion,76,15,Brace,sub3,120,True,1
C_1354,Corrosion,76,20,Brace,sub3,120,True,1
C_1355,Corrosion,76,25,Brace,sub3,120,True,1
C_1356,Corrosion,76,30,Brace,sub3,120,True,1
C_1357,Corrosion,76,35,Brace,sub3,120,True,1
C_1358,Corrosion,76,40,Brace,sub3,120,True,1
C_1359,Corrosion,76,45,Brace,sub3,120,True,1
C_1360,Corrosion,76,50,Brace,sub3,120,True,1
C_1361,Corrosion,76,55,Brace,sub3,120,True,1
C_1362,Corrosion,76,60,Brace,sub3,120,True,1
C_1363,Corrosion,76,65,Brace,sub3,120,True,1
C_1364,Corrosion,76,70,Brace,sub3,120,True,1
C_1365,Corrosion,76,75,Brace,sub3,120,True,1
C_1366,Corrosion,76,80,Brace,sub3,120,True,1
C_1367,Corrosion,76,85,Brace,sub3,120,True,1
C_1368,Corrosion,76,90,Brace,sub3,120,True,1
C_1369,Corrosion,77,5,Inclined_leg,sub3,120,True,1
C_1370,Corrosion,77,10,Inclined_leg,sub3,120,True,1
C_1371,Corrosion,77,15,Inclined_leg,sub3,120,True,1
C_1372,Corrosion,77,20,Inclined_leg,sub3,120,True,1
C_1373,Corrosion,77,25,Inclined_leg,sub3,120,True,1
C_1374,Corrosion,77,30,Inclined_leg,sub3,120,True,1
C_1375,Corrosion,77,35,Inclined_leg,sub3,120,True,1
C_1376,Corrosion,77,40,Inclined_leg,sub3,120,True,1
C_1377,Corrosion,77,45,Inclined_leg,sub3,120,True,1
C_1378,Corrosion,77,50,Inclined_leg,sub3,120,True,1
C_1379,Corrosion,77,55,Inclined_leg,sub3,120,True,1
C_1380,Corrosion,77,60,Inclined_leg,sub3,120,True,1
C_1381,Corrosion,77,65,Inclined_leg,sub3,120,True,1
C_1382,Corrosion,77,70,Inclined_leg,sub3,120,True,1
C_1383,Corrosion,77,75,Inclined_leg,sub3,120,True,1
C_1384,Corrosion,77,80,Inclined_leg,sub3,120,True,1
C_1385,Corrosion,77,85,Inclined_leg,sub3,120,True,1
C_1386,Corrosion,77,90,Inclined_leg,sub3,120,True,1
C_1387,Corrosion,78,5,Brace,sub3,120,True,0
C_1388,Corrosion,78,10,Brace,sub3,120,True,0
C_1389,Corrosion,78,15,Brace,sub3,120,True,0
C_1390,Corrosion,78,20,Brace,sub3,120,True,0
C_1391,Corrosion,78,25,Brace,sub3,120,True,0
C_1392,Corrosion,78,30,Brace,sub3,120,True,0
C_1393,Corrosion,78,35,Brace,sub3,120,True,0
C_1394,Corrosion,78,40,Brace,sub3,120,True,0
C_1395,Corrosion,78,45,Brace,sub3,120,True,0
C_1396,Corrosion,78,50,Brace,sub3,120,True,0
C_1397,Corrosion,78,55,Brace,sub3,120,True,0
C_1398,Corrosion,78,60,Brace,sub3,120,True,0
C_1399,Corrosion,78,65,Brace,sub3,120,True,0
C_1400,Corrosion,78,70,Brace,sub3,120,True,0
C_1401,Corrosion,78,75,Brace,sub3,120,True,0
C_1402,Corrosion,78,80,Brace,sub3,120,True,0
C_1403,Corrosion,78,85,Brace,sub3,120,True,0
C_1404,Corrosion,78,90,Brace,sub3,120,True,0
C_1405,Corrosion,79,5,Brace,sub3,120,True,1
C_1406,Corrosion,79,10,Brace,sub3,120,True,1
C_1407,Corrosion,79,15,Brace,sub3,120,True,1
C_1408,Corrosion,79,20,Brace,sub3,120,True,1
C_1409,Corrosion,79,25,Brace,sub3,120,True,1
C_1410,Corrosion,79,30,Brace,sub3,120,True,1
C_1411,Corrosion,79,35,Brace,sub3,120,True,1
C_1412,Corrosion,79,40,Brace,sub3,120,True,1
C_1413,Corrosion,79,45,Brace,sub3,120,True,1
C_1414,Corrosion,79,50,Brace,sub3,120,True,1
C_1415,Corrosion,79,55,Brace,sub3,120,True,1
C_1416,Corrosion,79,60,Brace,sub3,120,True,1
C_1417,Corrosion,79,65,Brace,sub3,120,True,1
C_1418,Corrosion,79,70,Brace,sub3,120,True,1
C_1419,Corrosion,79,75,Brace,sub3,120,True,1
C_1420,Corrosion,79,80,Brace,sub3,120,True,1
C_1421,Corrosion,79,85,Brace,sub3,120,True,1
C_1422,Corrosion,79,90,Brace,sub3,120,True,1
C_1423,Corrosion,80,5,Brace,sub3,120,True,1
C_1424,Corrosion,80,10,Brace,sub3,120,True,1
C_1425,Corrosion,80,15,Brace,sub3,120,True,1
C_1426,Corrosion,80,20,Brace,sub3,120,True,1
C_1427,Corrosion,80,25,Brace,sub3,120,True,1
C_1428,Corrosion,80,30,Brace,sub3,120,True,1
C_1429,Corrosion,80,35,Brace,sub3,120,True,1
C_1430,Corrosion,80,40,Brace,sub3,120,True,1
C_1431,Corrosion,80,45,Brace,sub3,120,True,1
C_1432,Corrosion,80,50,Brace,sub3,120,True,1
C_1433,Corrosion,80,55,Brace,sub3,120,True,1
C_1434,Corrosion,80,60,Brace,sub3,120,True,1
C_1435,Corrosion,80,65,Brace,sub3,120,True,1
C_1436,Corrosion,80,70,Brace,sub3,120,True,1
C_1437,Corrosion,80,75,Brace,sub3,120,True,1
C_1438,Corrosion,80,80,Brace,sub3,120,True,1
C_1439,Corrosion,80,85,Brace,sub3,120,True,1
C_1440,Corrosion,80,90,Brace,sub3,120,True,1
C_1441,Corrosion,81,5,Brace,sub3,120,True,1
C_1442,Corrosion,81,10,Brace,sub3,120,True,1
C_1443,Corrosion,81,15,Brace,sub3,120,True,1
C_1444,Corrosion,81,20,Brace,sub3,120,True,1
C_1445,Corrosion,81,25,Brace,sub3,120,True,1
C_1446,Corrosion,81,30,Brace,sub3,120,True,1
C_1447,Corrosion,81,35,Brace,sub3,120,True,1
C_1448,Corrosion,81,40,Brace,sub3,120,True,1
C_1449,Corrosion,81,45,Brace,sub3,120,True,1
C_1450,Corrosion,81,50,Brace,sub3,120,True,1
C_1451,Corrosion,81,55,Brace,sub3,120,True,1
C_1452,Corrosion,81,60,Brace,sub3,120,True,1
C_1453,Corrosion,81,65,Brace,sub3,120,True,1
C_1454,Corrosion,81,70,Brace,sub3,120,True,1
C_1455,Corrosion,81,75,Brace,sub3,120,True,1
C_1456,Corrosion,81,80,Brace,sub3,120,True,1
C_1457,Corrosion,81,85,Brace,sub3,120,True,1
C_1458,Corrosion,81,90,Brace,sub3,120,True,1
C_1459,Corrosion,82,5,Inclined_leg,sub3,120,True,1
C_1460,Corrosion,82,10,Inclined_leg,sub3,120,True,1
C_1461,Corrosion,82,15,Inclined_leg,sub3,120,True,1
C_1462,Corrosion,82,20,Inclined_leg,sub3,120,True,1
C_1463,Corrosion,82,25,Inclined_leg,sub3,120,True,1
C_1464,Corrosion,82,30,Inclined_leg,sub3,120,True,1
C_1465,Corrosion,82,35,Inclined_leg,sub3,120,True,1
C_1466,Corrosion,82,40,Inclined_leg,sub3,120,True,1
C_1467,Corrosion,82,45,Inclined_leg,sub3,120,True,1
C_1468,Corrosion,82,50,Inclined_leg,sub3,120,True,1
C_1469,Corrosion,82,55,Inclined_leg,sub3,120,True,1
C_1470,Corrosion,82,60,Inclined_leg,sub3,120,True,1
C_1471,Corrosion,82,65,Inclined_leg,sub3,120,True,1
C_1472,Corrosion,82,70,Inclined_leg,sub3,120,True,1
C_1473,Corrosion,82,75,Inclined_leg,sub3,120,True,1
C_1474,Corrosion,82,80,Inclined_leg,sub3,120,True,1
C_1475,Corrosion,82,85,Inclined_leg,sub3,120,True,1
C_1476,Corrosion,82,90,Inclined_leg,sub3,120,True,1
C_1477,Corrosion,83,5,Brace,sub3,120,True,0
C_1478,Corrosion,83,10,Brace,sub3,120,True,0
C_1479,Corrosion,83,15,Brace,sub3,120,True,0
C_1480,Corrosion,83,20,Brace,sub3,120,True,0
C_1481,Corrosion,83,25,Brace,sub3,120,True,0
C_1482,Corrosion,83,30,Brace,sub3,120,True,0
C_1483,Corrosion,83,35,Brace,sub3,120,True,0
C_1484,Corrosion,83,40,Brace,sub3,120,True,0
C_1485,Corrosion,83,45,Brace,sub3,120,True,0
C_1486,Corrosion,83,50,Brace,sub3,120,True,0
C_1487,Corrosion,83,55,Brace,sub3,120,True,0
C_1488,Corrosion,83,60,Brace,sub3,120,True,0
C_1489,Corrosion,83,65,Brace,sub3,120,True,0
C_1490,Corrosion,83,70,Brace,sub3,120,True,0
C_1491,Corrosion,83,75,Brace,sub3,120,True,0
C_1492,Corrosion,83,80,Brace,sub3,120,True,0
C_1493,Corrosion,83,85,Brace,sub3,120,True,1
C_1494,Corrosion,83,90,Brace,sub3,120,False,6
C_1495,Corrosion,84,5,Brace,sub3,120,True,1
C_1496,Corrosion,84,10,Brace,sub3,120,True,1
C_1497,Corrosion,84,15,Brace,sub3,120,True,1
C_1498,Corrosion,84,20,Brace,sub3,120,True,1
C_1499,Corrosion,84,25,Brace,sub3,120,True,1
C_1500,Corrosion,84,30,Brace,sub3,120,True,1
C_1501,Corrosion,84,35,Brace,sub3,120,True,1
C_1502,Corrosion,84,40,Brace,sub3,120,True,1
C_1503,Corrosion,84,45,Brace,sub3,120,True,1
C_1504,Corrosion,84,50,Brace,sub3,120,True,1
C_1505,Corrosion,84,55,Brace,sub3,120,True,1
C_1506,Corrosion,84,60,Brace,sub3,120,True,1
C_1507,Corrosion,84,65,Brace,sub3,120,True,1
C_1508,Corrosion,84,70,Brace,sub3,120,True,1
C_1509,Corrosion,84,75,Brace,sub3,120,True,1
C_1510,Corrosion,84,80,Brace,sub3,120,True,1
C_1511,Corrosion,84,85,Brace,sub3,120,True,1
C_1512,Corrosion,84,90,Brace,sub3,120,True,1
C_1513,Corrosion,85,5,Brace,sub3,120,True,1
C_1514,Corrosion,85,10,Brace,sub3,120,True,1
C_1515,Corrosion,85,15,Brace,sub3,120,True,1
C_1516,Corrosion,85,20,Brace,sub3,120,True,1
C_1517,Corrosion,85,25,Brace,sub3,120,True,1
C_1518,Corrosion,85,30,Brace,sub3,120,True,1
C_1519,Corrosion,85,35,Brace,sub3,120,True,1
C_1520,Corrosion,85,40,Brace,sub3,120,True,1
C_1521,Corrosion,85,45,Brace,sub3,120,True,1
C_1522,Corrosion,85,50,Brace,sub3,120,True,1
C_1523,Corrosion,85,55,Brace,sub3,120,True,1
C_1524,Corrosion,85,60,Brace,sub3,120,True,1
C_1525,Corrosion,85,65,Brace,sub3,120,True,1
C_1526,Corrosion,85,70,Brace,sub3,120,True,1
C_1527,Corrosion,85,75,Brace,sub3,120,True,1
C_1528,Corrosion,85,80,Brace,sub3,120,True,1
C_1529,Corrosion,85,85,Brace,sub3,120,True,2
C_1530,Corrosion,85,90,Brace,sub3,120,False,7
C_1531,Corrosion,86,5,Brace,sub3,120,True,1
C_1532,Corrosion,86,10,Brace,sub3,120,True,1
C_1533,Corrosion,86,15,Brace,sub3,120,True,1
C_1534,Corrosion,86,20,Brace,sub3,120,True,1
C_1535,Corrosion,86,25,Brace,sub3,120,True,1
C_1536,Corrosion,86,30,Brace,sub3,120,True,1
C_1537,Corrosion,86,35,Brace,sub3,120,True,1
C_1538,Corrosion,86,40,Brace,sub3,120,True,1
C_1539,Corrosion,86,45,Brace,sub3,120,True,1
C_1540,Corrosion,86,50,Brace,sub3,120,True,1
C_1541,Corrosion,86,55,Brace,sub3,120,True,1
C_1542,Corrosion,86,60,Brace,sub3,120,True,1
C_1543,Corrosion,86,65,Brace,sub3,120,True,1
C_1544,Corrosion,86,70,Brace,sub3,120,True,1
C_1545,Corrosion,86,75,Brace,sub3,120,True,1
C_1546,Corrosion,86,80,Brace,sub3,120,True,1
C_1547,Corrosion,86,85,Brace,sub3,120,True,1
C_1548,Corrosion,86,90,Brace,sub3,120,True,1
C_1549,Corrosion,87,5,Inclined_leg,sub3,120,True,1
C_1550,Corrosion,87,10,Inclined_leg,sub3,120,True,1
C_1551,Corrosion,87,15,Inclined_leg,sub3,120,True,1
C_1552,Corrosion,87,20,Inclined_leg,sub3,120,True,1
C_1553,Corrosion,87,25,Inclined_leg,sub3,120,True,1
C_1554,Corrosion,87,30,Inclined_leg,sub3,120,True,1
C_1555,Corrosion,87,35,Inclined_leg,sub3,120,True,1
C_1556,Corrosion,87,40,Inclined_leg,sub3,120,True,1
C_1557,Corrosion,87,45,Inclined_leg,sub3,120,True,1
C_1558,Corrosion,87,50,Inclined_leg,sub3,120,True,1
C_1559,Corrosion,87,55,Inclined_leg,sub3,120,True,1
C_1560,Corrosion,87,60,Inclined_leg,sub3,120,True,1
C_1561,Corrosion,87,65,Inclined_leg,sub3,120,True,1
C_1562,Corrosion,87,70,Inclined_leg,sub3,120,True,1
C_1563,Corrosion,87,75,Inclined_leg,sub3,120,True,1
C_1564,Corrosion,87,80,Inclined_leg,sub3,120,True,1
C_1565,Corrosion,87,85,Inclined_leg,sub3,120,True,1
C_1566,Corrosion,87,90,Inclined_leg,sub3,120,True,1
C_1567,Corrosion,88,5,Brace,sub3,120,True,0
C_1568,Corrosion,88,10,Brace,sub3,120,True,0
C_1569,Corrosion,88,15,Brace,sub3,120,True,0
C_1570,Corrosion,88,20,Brace,sub3,120,True,0
C_1571,Corrosion,88,25,Brace,sub3,120,True,0
C_1572,Corrosion,88,30,Brace,sub3,120,True,0
C_1573,Corrosion,88,35,Brace,sub3,120,True,0
C_1574,Corrosion,88,40,Brace,sub3,120,True,0
C_1575,Corrosion,88,45,Brace,sub3,120,True,0
C_1576,Corrosion,88,50,Brace,sub3,120,True,0
C_1577,Corrosion,88,55,Brace,sub3,120,True,0
C_1578,Corrosion,88,60,Brace,sub3,120,True,0
C_1579,Corrosion,88,65,Brace,sub3,120,True,0
C_1580,Corrosion,88,70,Brace,sub3,120,True,0
C_1581,Corrosion,88,75,Brace,sub3,120,True,0
C_1582,Corrosion,88,80,Brace,sub3,120,True,0
C_1583,Corrosion,88,85,Brace,sub3,120,True,0
C_1584,Corrosion,88,90,Brace,sub3,120,True,3
C_1585,Corrosion,89,5,Brace,sub3,120,True,1
C_1586,Corrosion,89,10,Brace,sub3,120,True,1
C_1587,Corrosion,89,15,Brace,sub3,120,True,1
C_1588,Corrosion,89,20,Brace,sub3,120,True,1
C_1589,Corrosion,89,25,Brace,sub3,120,True,1
C_1590,Corrosion,89,30,Brace,sub3,120,True,1
C_1591,Corrosion,89,35,Brace,sub3,120,True,1
C_1592,Corrosion,89,40,Brace,sub3,120,True,1
C_1593,Corrosion,89,45,Brace,sub3,120,True,1
C_1594,Corrosion,89,50,Brace,sub3,120,True,1
C_1595,Corrosion,89,55,Brace,sub3,120,True,1
C_1596,Corrosion,89,60,Brace,sub3,120,True,1
C_1597,Corrosion,89,65,Brace,sub3,120,True,1
C_1598,Corrosion,89,70,Brace,sub3,120,True,1
C_1599,Corrosion,89,75,Brace,sub3,120,True,1
C_1600,Corrosion,89,80,Brace,sub3,120,True,1
C_1601,Corrosion,89,85,Brace,sub3,120,True,1
C_1602,Corrosion,89,90,Brace,sub3,120,True,1
C_1603,Corrosion,90,5,Brace,sub3,120,True,1
C_1604,Corrosion,90,10,Brace,sub3,120,True,1
C_1605,Corrosion,90,15,Brace,sub3,120,True,1
C_1606,Corrosion,90,20,Brace,sub3,120,True,1
C_1607,Corrosion,90,25,Brace,sub3,120,True,1
C_1608,Corrosion,90,30,Brace,sub3,120,True,1
C_1609,Corrosion,90,35,Brace,sub3,120,True,1
C_1610,Corrosion,90,40,Brace,sub3,120,True,1
C_1611,Corrosion,90,45,Brace,sub3,120,True,1
C_1612,Corrosion,90,50,Brace,sub3,120,True,1
C_1613,Corrosion,90,55,Brace,sub3,120,True,1
C_1614,Corrosion,90,60,Brace,sub3,120,True,1
C_1615,Corrosion,90,65,Brace,sub3,120,True,1
C_1616,Corrosion,90,70,Brace,sub3,120,True,1
C_1617,Corrosion,90,75,Brace,sub3,120,True,1
C_1618,Corrosion,90,80,Brace,sub3,120,True,1
C_1619,Corrosion,90,85,Brace,sub3,120,True,1
C_1620,Corrosion,90,90,Brace,sub3,120,True,4
C_1621,Corrosion,91,5,Brace,sub3,120,True,1
C_1622,Corrosion,91,10,Brace,sub3,120,True,1
C_1623,Corrosion,91,15,Brace,sub3,120,True,1
C_1624,Corrosion,91,20,Brace,sub3,120,True,1
C_1625,Corrosion,91,25,Brace,sub3,120,True,1
C_1626,Corrosion,91,30,Brace,sub3,120,True,1
C_1627,Corrosion,91,35,Brace,sub3,120,True,1
C_1628,Corrosion,91,40,Brace,sub3,120,True,1
C_1629,Corrosion,91,45,Brace,sub3,120,True,1
C_1630,Corrosion,91,50,Brace,sub3,120,True,1
C_1631,Corrosion,91,55,Brace,sub3,120,True,1
C_1632,Corrosion,91,60,Brace,sub3,120,True,1
C_1633,Corrosion,91,65,Brace,sub3,120,True,1
C_1634,Corrosion,91,70,Brace,sub3,120,True,1
C_1635,Corrosion,91,75,Brace,sub3,120,True,1
C_1636,Corrosion,91,80,Brace,sub3,120,True,1
C_1637,Corrosion,91,85,Brace,sub3,120,True,1
C_1638,Corrosion,91,90,Brace,sub3,120,True,1
C_1639,Corrosion,92,5,Inclined_leg,sub3,120,True,1
C_1640,Corrosion,92,10,Inclined_leg,sub3,120,True,1
C_1641,Corrosion,92,15,Inclined_leg,sub3,120,True,1
C_1642,Corrosion,92,20,Inclined_leg,sub3,120,True,1
C_1643,Corrosion,92,25,Inclined_leg,sub3,120,True,1
C_1644,Corrosion,92,30,Inclined_leg,sub3,120,True,1
C_1645,Corrosion,92,35,Inclined_leg,sub3,120,True,1
C_1646,Corrosion,92,40,Inclined_leg,sub3,120,True,1
C_1647,Corrosion,92,45,Inclined_leg,sub3,120,True,1
C_1648,Corrosion,92,50,Inclined_leg,sub3,120,True,1
C_1649,Corrosion,92,55,Inclined_leg,sub3,120,True,1
C_1650,Corrosion,92,60,Inclined_leg,sub3,120,True,1
C_1651,Corrosion,92,65,Inclined_leg,sub3,120,True,1
C_1652,Corrosion,92,70,Inclined_leg,sub3,120,True,1
C_1653,Corrosion,92,75,Inclined_leg,sub3,120,True,1
C_1654,Corrosion,92,80,Inclined_leg,sub3,120,True,1
C_1655,Corrosion,92,85,Inclined_leg,sub3,120,True,1
C_1656,Corrosion,92,90,Inclined_leg,sub3,120,True,1
C_1657,Corrosion,93,5,Beam,sub3,120,False,6
C_1658,Corrosion,93,10,Beam,sub3,120,False,8
C_1659,Corrosion,93,15,Beam,sub3,120,False,6
C_1660,Corrosion,93,20,Beam,sub3,120,False,8
C_1661,Corrosion,93,25,Beam,sub3,120,False,12
C_1662,Corrosion,93,30,Beam,sub3,120,False,6
C_1663,Corrosion,93,35,Beam,sub3,120,False,6
C_1664,Corrosion,93,40,Beam,sub3,120,False,6
C_1665,Corrosion,93,45,Beam,sub3,120,False,6
C_1666,Corrosion,93,50,Beam,sub3,120,False,6
C_1667,Corrosion,93,55,Beam,sub3,120,False,17
C_1668,Corrosion,93,60,Beam,sub3,120,False,6
C_1669,Corrosion,93,65,Beam,sub3,120,False,6
C_1670,Corrosion,93,70,Beam,sub3,120,False,6
C_1671,Corrosion,93,75,Beam,sub3,120,False,6
C_1672,Corrosion,93,80,Beam,sub3,120,False,8
C_1673,Corrosion,93,85,Beam,sub3,120,False,8
C_1674,Corrosion,93,90,Beam,sub3,120,False,6
C_1675,Corrosion,94,5,Beam,sub3,120,False,6
C_1676,Corrosion,94,10,Beam,sub3,120,False,6
C_1677,Corrosion,94,15,Beam,sub3,120,False,6
C_1678,Corrosion,94,20,Beam,sub3,120,False,8
C_1679,Corrosion,94,25,Beam,sub3,120,False,6
C_1680,Corrosion,94,30,Beam,sub3,120,False,6
C_1681,Corrosion,94,35,Beam,sub3,120,False,6
C_1682,Corrosion,94,40,Beam,sub3,120,False,6
C_1683,Corrosion,94,45,Beam,sub3,120,False,6
C_1684,Corrosion,94,50,Beam,sub3,120,False,6
C_1685,Corrosion,94,55,Beam,sub3,120,False,6
C_1686,Corrosion,94,60,Beam,sub3,120,False,6
C_1687,Corrosion,94,65,Beam,sub3,120,False,6
C_1688,Corrosion,94,70,Beam,sub3,120,False,6
C_1689,Corrosion,94,75,Beam,sub3,120,False,6
C_1690,Corrosion,94,80,Beam,sub3,120,False,6
C_1691,Corrosion,94,85,Beam,sub3,120,False,6
C_1692,Corrosion,94,90,Beam,sub3,120,False,6
C_1693,Corrosion,95,5,Beam,sub3,120,False,8
C_1694,Corrosion,95,10,Beam,sub3,120,False,6
C_1695,Corrosion,95,15,Beam,sub3,120,False,8
C_1696,Corrosion,95,20,Beam,sub3,120,False,6
C_1697,Corrosion,95,25,Beam,sub3,120,False,6
C_1698,Corrosion,95,30,Beam,sub3,120,False,6
C_1699,Corrosion,95,35,Beam,sub3,120,False,6
C_1700,Corrosion,95,40,Beam,sub3,120,False,8
C_1701,Corrosion,95,45,Beam,sub3,120,False,6
C_1702,Corrosion,95,50,Beam,sub3,120,False,6
C_1703,Corrosion,95,55,Beam,sub3,120,False,6
C_1704,Corrosion,95,60,Beam,sub3,120,False,10
C_1705,Corrosion,95,65,Beam,sub3,120,False,6
C_1706,Corrosion,95,70,Beam,sub3,120,False,6
C_1707,Corrosion,95,75,Beam,sub3,120,False,6
C_1708,Corrosion,95,80,Beam,sub3,120,False,6
C_1709,Corrosion,95,85,Beam,sub3,120,False,6
C_1710,Corrosion,95,90,Beam,sub3,120,False,6
C_1711,Corrosion,96,5,Beam,sub3,120,False,6
C_1712,Corrosion,96,10,Beam,sub3,120,False,6
C_1713,Corrosion,96,15,Beam,sub3,120,False,5
C_1714,Corrosion,96,20,Beam,sub3,120,False,8
C_1715,Corrosion,96,25,Beam,sub3,120,False,6
C_1716,Corrosion,96,30,Beam,sub3,120,False,6
C_1717,Corrosion,96,35,Beam,sub3,120,False,6
C_1718,Corrosion,96,40,Beam,sub3,120,False,9
C_1719,Corrosion,96,45,Beam,sub3,120,False,5
C_1720,Corrosion,96,50,Beam,sub3,120,False,8
C_1721,Corrosion,96,55,Beam,sub3,120,False,6
C_1722,Corrosion,96,60,Beam,sub3,120,False,6
C_1723,Corrosion,96,65,Beam,sub3,120,False,6
C_1724,Corrosion,96,70,Beam,sub3,120,False,6
C_1725,Corrosion,96,75,Beam,sub3,120,False,6
C_1726,Corrosion,96,80,Beam,sub3,120,False,6
C_1727,Corrosion,96,85,Beam,sub3,120,False,6
C_1728,Corrosion,96,90,Beam,sub3,120,False,6
C_1729,Corrosion,97,5,Inclined_leg,splash,120,False,5
C_1730,Corrosion,97,10,Inclined_leg,splash,120,False,5
C_1731,Corrosion,97,15,Inclined_leg,splash,120,False,5
C_1732,Corrosion,97,20,Inclined_leg,splash,120,False,5
C_1733,Corrosion,97,25,Inclined_leg,splash,120,False,5
C_1734,Corrosion,97,30,Inclined_leg,splash,120,False,5
C_1735,Corrosion,97,35,Inclined_leg,splash,120,False,5
C_1736,Corrosion,97,40,Inclined_leg,splash,120,False,5
C_1737,Corrosion,97,45,Inclined_leg,splash,120,False,5
C_1738,Corrosion,97,50,Inclined_leg,splash,120,False,5
C_1739,Corrosion,97,55,Inclined_leg,splash,120,False,5
C_1740,Corrosion,97,60,Inclined_leg,splash,120,False,5
C_1741,Corrosion,97,65,Inclined_leg,splash,120,False,5
C_1742,Corrosion,97,70,Inclined_leg,splash,120,False,5
C_1743,Corrosion,97,75,Inclined_leg,splash,120,False,5
C_1744,Corrosion,97,80,Inclined_leg,splash,120,False,5
C_1745,Corrosion,97,85,Inclined_leg,splash,120,False,5
C_1746,Corrosion,97,90,Inclined_leg,splash,120,False,4
C_1747,Corrosion,98,5,Brace,splash,120,True,0
C_1748,Corrosion,98,10,Brace,splash,120,True,0
C_1749,Corrosion,98,15,Brace,splash,120,True,0
C_1750,Corrosion,98,20,Brace,splash,120,True,0
C_1751,Corrosion,98,25,Brace,splash,120,True,0
C_1752,Corrosion,98,30,Brace,splash,120,True,0
C_1753,Corrosion,98,35,Brace,splash,120,True,0
C_1754,Corrosion,98,40,Brace,splash,120,True,0
C_1755,Corrosion,98,45,Brace,splash,120,True,0
C_1756,Corrosion,98,50,Brace,splash,120,True,0
C_1757,Corrosion,98,55,Brace,splash,120,True,0
C_1758,Corrosion,98,60,Brace,splash,120,True,0
C_1759,Corrosion,98,65,Brace,splash,120,True,0
C_1760,Corrosion,98,70,Brace,splash,120,True,0
C_1761,Corrosion,98,75,Brace,splash,120,True,0
C_1762,Corrosion,98,80,Brace,splash,120,True,0
C_1763,Corrosion,98,85,Brace,splash,120,True,0
C_1764,Corrosion,98,90,Brace,splash,120,True,0
C_1765,Corrosion,99,5,Brace,splash,120,True,1
C_1766,Corrosion,99,10,Brace,splash,120,True,1
C_1767,Corrosion,99,15,Brace,splash,120,True,1
C_1768,Corrosion,99,20,Brace,splash,120,True,1
C_1769,Corrosion,99,25,Brace,splash,120,True,1
C_1770,Corrosion,99,30,Brace,splash,120,True,1
C_1771,Corrosion,99,35,Brace,splash,120,True,1
C_1772,Corrosion,99,40,Brace,splash,120,True,1
C_1773,Corrosion,99,45,Brace,splash,120,True,1
C_1774,Corrosion,99,50,Brace,splash,120,True,1
C_1775,Corrosion,99,55,Brace,splash,120,True,1
C_1776,Corrosion,99,60,Brace,splash,120,True,1
C_1777,Corrosion,99,65,Brace,splash,120,True,1
C_1778,Corrosion,99,70,Brace,splash,120,True,1
C_1779,Corrosion,99,75,Brace,splash,120,True,1
C_1780,Corrosion,99,80,Brace,splash,120,True,1
C_1781,Corrosion,99,85,Brace,splash,120,True,1
C_1782,Corrosion,99,90,Brace,splash,120,True,1
C_1783,Corrosion,100,5,Brace,splash,120,True,1
C_1784,Corrosion,100,10,Brace,splash,120,True,1
C_1785,Corrosion,100,15,Brace,splash,120,True,1
C_1786,Corrosion,100,20,Brace,splash,120,True,1
C_1787,Corrosion,100,25,Brace,splash,120,True,1
C_1788,Corrosion,100,30,Brace,splash,120,True,1
C_1789,Corrosion,100,35,Brace,splash,120,True,1
C_1790,Corrosion,100,40,Brace,splash,120,True,1
C_1791,Corrosion,100,45,Brace,splash,120,True,1
C_1792,Corrosion,100,50,Brace,splash,120,True,1
C_1793,Corrosion,100,55,Brace,splash,120,True,1
C_1794,Corrosion,100,60,Brace,splash,120,True,1
C_1795,Corrosion,100,65,Brace,splash,120,True,1
C_1796,Corrosion,100,70,Brace,splash,120,True,1
C_1797,Corrosion,100,75,Brace,splash,120,True,1
C_1798,Corrosion,100,80,Brace,splash,120,True,1
C_1799,Corrosion,100,85,Brace,splash,120,True,1
C_1800,Corrosion,100,90,Brace,splash,120,True,1
C_1801,Corrosion,101,5,Brace,splash,120,True,1
C_1802,Corrosion,101,10,Brace,splash,120,True,1
C_1803,Corrosion,101,15,Brace,splash,120,True,1
C_1804,Corrosion,101,20,Brace,splash,120,True,1
C_1805,Corrosion,101,25,Brace,splash,120,True,1
C_1806,Corrosion,101,30,Brace,splash,120,True,1
C_1807,Corrosion,101,35,Brace,splash,120,True,1
C_1808,Corrosion,101,40,Brace,splash,120,True,1
C_1809,Corrosion,101,45,Brace,splash,120,True,1
C_1810,Corrosion,101,50,Brace,splash,120,True,1
C_1811,Corrosion,101,55,Brace,splash,120,True,1
C_1812,Corrosion,101,60,Brace,splash,120,True,1
C_1813,Corrosion,101,65,Brace,splash,120,True,1
C_1814,Corrosion,101,70,Brace,splash,120,True,1
C_1815,Corrosion,101,75,Brace,splash,120,True,1
C_1816,Corrosion,101,80,Brace,splash,120,True,1
C_1817,Corrosion,101,85,Brace,splash,120,True,1
C_1818,Corrosion,101,90,Brace,splash,120,True,1
C_1819,Corrosion,102,5,Inclined_leg,splash,120,False,7
